recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,186,13431,11548158,3376469128034,3376480676192,10.10.4.2,10.10.3.2,2,63,34004,5020,6,34541,34541
7,188,23640,11549787,3376491144218,3376502694005,10.10.4.2,10.10.3.2,2,63,34004,5020,6,35486,35486
7,190,33849,11587187,3376513070029,3376524657216,10.10.4.2,10.10.3.2,2,63,34004,5020,6,36431,36431
4,193,33802,711177,3376546298285,3376547009462,10.10.4.2,10.10.1.2,1,64,34004,5020,6,37871,37871
4,195,44267,665222,3376567718675,3376568383897,10.10.4.2,10.10.1.2,1,64,34004,5020,6,38816,38816
4,197,54476,719262,3376589452576,3376590171838,10.10.4.2,10.10.1.2,1,64,34004,5020,6,39761,39761
4,199,29871,756572,3376610261763,3376611018335,10.10.4.2,10.10.1.2,1,64,34004,5020,6,40661,40661
4,201,5266,898652,3376631500067,3376632398719,10.10.4.2,10.10.1.2,1,64,34004,5020,6,41561,41561
4,203,11382,781712,3376652370945,3376653152657,10.10.4.2,10.10.1.2,1,64,34004,5020,6,42416,42416
4,205,17498,756028,3376673024979,3376673781007,10.10.4.2,10.10.1.2,1,64,34004,5020,6,43271,43271
4,207,27707,926741,3376695036185,3376695962926,10.10.4.2,10.10.1.2,1,64,34004,5020,6,44216,44216
4,209,37916,949974,3376716504853,3376717454827,10.10.4.2,10.10.1.2,1,64,34004,5020,6,45161,45161
4,211,48381,797437,3376738125069,3376738922506,10.10.4.2,10.10.1.2,1,64,34004,5020,6,46106,46106
4,213,58590,853110,3376759906655,3376760759765,10.10.4.2,10.10.1.2,1,64,34004,5020,6,47051,47051
4,215,3264,755661,3376781776095,3376782531756,10.10.4.2,10.10.1.2,1,64,34004,5020,6,47996,47996
4,217,36083,624667,3376804743656,3376805368323,10.10.4.2,10.10.1.2,1,64,34004,5020,6,48687,48687
4,219,52473,578871,3376826305090,3376826883961,10.10.4.2,10.10.1.2,1,64,34004,5020,6,49367,49367
4,221,62589,677796,3376848465367,3376849143163,10.10.4.2,10.10.1.2,1,64,34004,5020,6,50024,50024
4,223,60519,495359,3376869573267,3376870068626,10.10.4.2,10.10.1.2,1,64,34004,5020,6,50699,50699
4,225,58449,608498,3376891271160,3376891879658,10.10.4.2,10.10.1.2,1,64,34004,5020,6,51374,51374
